date,facility_id,facility_name,lga,state,latitude,longitude,antigen_type,current_stock_level,fridge_temperature_celsius,grid_status_operational,is_stockout
2026-08-14,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,BCG,140,20.08,1,0
2026-08-14,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,Penta,0,20.08,1,1
2026-08-14,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,Measles,58,20.08,1,0
2026-08-16,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,BCG,0,21.86,1,1
2026-08-16,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,Penta,160,21.86,1,1
2026-08-16,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,Measles,41,21.86,1,0
2026-08-18,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,BCG,0,20.93,1,1
2026-08-18,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,Penta,0,20.93,1,1
2026-08-18,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,Measles,23,20.93,1,0
2026-08-27,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,BCG,0,21.91,1,1
2026-08-27,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,Penta,160,21.91,1,1
2026-08-27,63321225.0,Nahuce Health Post,Gwaram,Jigawa,11.4300281,9.8024062,Measles,3,21.91,1,0
2026-08-03,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,BCG,105,7.98,1,0
2026-08-03,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Penta,97,7.98,1,0
2026-08-03,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Measles,93,7.98,1,0
2026-08-10,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,BCG,84,21.03,1,0
2026-08-10,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Penta,70,21.03,1,0
2026-08-10,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Measles,0,21.03,1,1
2026-08-11,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,BCG,69,18.15,1,0
2026-08-11,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Penta,47,18.15,1,0
2026-08-11,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Measles,0,18.15,1,1
2026-08-25,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,BCG,52,21.01,1,0
2026-08-25,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Penta,27,21.01,1,0
2026-08-25,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Measles,0,21.01,1,1
2026-08-27,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,BCG,32,21.06,1,0
2026-08-27,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Penta,11,21.06,1,0
2026-08-27,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Measles,0,21.06,1,1
2026-08-28,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,BCG,12,16.74,1,0
2026-08-28,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Penta,0,16.74,1,1
2026-08-28,13488122.0,Indirawa Basic Health Clinic,Gwiwa,Jigawa,12.78793128,8.354072707,Measles,0,16.74,1,1
2026-08-02,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,102,5.45,1,0
2026-08-02,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,102,5.45,1,0
2026-08-02,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,106,5.45,1,0
2026-08-10,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,85,20.55,1,0
2026-08-10,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,160,20.55,1,1
2026-08-10,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,90,20.55,1,0
2026-08-13,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,71,20.61,1,0
2026-08-13,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,135,20.61,1,0
2026-08-13,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,0,20.61,1,1
2026-08-16,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,48,21.13,1,0
2026-08-16,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,160,21.13,1,1
2026-08-16,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,0,21.13,1,1
2026-08-17,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,35,18.71,1,0
2026-08-17,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,139,18.71,1,0
2026-08-17,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,0,18.71,1,1
2026-08-18,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,13,16.55,1,0
2026-08-18,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,118,16.55,1,0
2026-08-18,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,0,16.55,1,1
2026-08-19,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,0,14.11,1,1
2026-08-19,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,98,14.11,1,0
2026-08-19,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,0,14.11,1,1
2026-08-24,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,160,22.25,1,1
2026-08-24,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,80,22.25,1,0
2026-08-24,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,0,22.25,1,1
2026-08-27,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,BCG,133,21.21,1,0
2026-08-27,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Penta,59,21.21,1,0
2026-08-27,47230795.0,Gwiwa Primary Health Center,Gwiwa,Jigawa,12.78568,8.34096,Measles,0,21.21,1,1
2026-08-05,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,100,14.05,1,0
2026-08-05,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,102,14.05,1,0
2026-08-05,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,0,14.05,1,1
2026-08-06,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,81,11.04,1,0
2026-08-06,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,77,11.04,1,0
2026-08-06,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,0,11.04,1,1
2026-08-08,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,57,10.73,1,0
2026-08-08,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,63,10.73,1,0
2026-08-08,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,0,10.73,1,1
2026-08-09,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,32,7.98,1,0
2026-08-09,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,41,7.98,1,0
2026-08-09,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,0,7.98,1,1
2026-08-11,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,9,8.8,1,0
2026-08-11,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,22,8.8,1,0
2026-08-11,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,0,8.8,1,1
2026-08-13,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,0,9.48,1,1
2026-08-13,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,0,9.48,1,1
2026-08-13,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,160,9.48,1,1
2026-08-15,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,0,7.73,1,1
2026-08-15,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,0,7.73,1,1
2026-08-15,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,137,7.73,1,0
2026-08-16,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,0,4.56,1,1
2026-08-16,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,0,4.56,1,1
2026-08-16,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,119,4.56,1,0
2026-08-19,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,160,6.59,1,1
2026-08-19,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,0,6.59,1,1
2026-08-19,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,106,6.59,1,0
2026-08-22,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,142,6.68,1,0
2026-08-22,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,160,6.68,1,1
2026-08-22,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,88,6.68,1,0
2026-08-26,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,BCG,121,11.82,1,0
2026-08-26,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Penta,136,11.82,1,0
2026-08-26,27478736.0,Majema Primary Health Center,Hadejia,Jigawa,12.4507,10.03991,Measles,68,11.82,1,0
2026-08-03,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,101,8.67,1,0
2026-08-03,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,102,8.67,1,0
2026-08-03,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,106,8.67,1,0
2026-08-09,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,75,21.62,1,0
2026-08-09,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,78,21.62,1,0
2026-08-09,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,0,21.62,1,1
2026-08-11,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,58,21.58,1,0
2026-08-11,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,21.58,1,1
2026-08-11,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,160,21.58,1,1
2026-08-13,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,37,20.08,1,0
2026-08-13,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,20.08,1,1
2026-08-13,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,135,20.08,1,0
2026-08-14,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,182,17.57,1,0
2026-08-14,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,17.57,1,1
2026-08-14,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,110,17.57,1,0
2026-08-15,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,166,14.11,1,0
2026-08-15,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,14.11,1,1
2026-08-15,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,93,14.11,1,0
2026-08-17,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,156,17.09,1,0
2026-08-17,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,17.09,1,1
2026-08-17,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,70,17.09,1,0
2026-08-18,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,138,14.07,1,0
2026-08-18,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,14.07,1,1
2026-08-18,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,55,14.07,1,0
2026-08-19,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,125,11.18,1,0
2026-08-19,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,11.18,1,1
2026-08-19,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,35,11.18,1,0
2026-08-25,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,107,21.17,1,0
2026-08-25,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,21.17,1,1
2026-08-25,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,17,21.17,1,0
2026-08-29,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,BCG,83,21.37,1,0
2026-08-29,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Penta,0,21.37,1,1
2026-08-29,40470268.0,Kofar Arewa Urban Maternity Centre,Hadejia,Jigawa,12.4557465,10.0419553,Measles,2,21.37,1,0
2026-08-01,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,105,2.0,1,0
2026-08-01,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,106,2.0,1,0
2026-08-01,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,106,2.0,1,0
2026-08-05,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,81,7.91,1,0
2026-08-05,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,83,7.91,1,0
2026-08-05,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,92,7.91,1,0
2026-08-10,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,68,20.52,1,0
2026-08-10,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,59,20.52,1,0
2026-08-10,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,0,20.52,1,1
2026-08-12,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,46,21.63,1,0
2026-08-12,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,160,21.63,1,1
2026-08-12,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,0,21.63,1,1
2026-08-21,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,26,21.41,1,0
2026-08-21,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,144,21.41,1,0
2026-08-21,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,0,21.41,1,1
2026-08-22,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,0,19.07,1,1
2026-08-22,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,126,19.07,1,0
2026-08-22,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,0,19.07,1,1
2026-08-24,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,0,17.92,1,1
2026-08-24,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,100,17.92,1,0
2026-08-24,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,0,17.92,1,1
2026-08-27,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,0,20.34,1,1
2026-08-27,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,80,20.34,1,0
2026-08-27,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,0,20.34,1,1
2026-08-30,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,BCG,160,20.86,1,1
2026-08-30,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Penta,63,20.86,1,0
2026-08-30,60743129.0,Kadawawa Primary Health Clinic,Jahun,Jigawa,11.993444,9.798088,Measles,0,20.86,1,1
2026-08-01,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,103,2.0,1,0
2026-08-01,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,104,2.0,1,0
2026-08-01,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,103,2.0,1,0
2026-08-03,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,78,2.0,1,0
2026-08-03,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,83,2.0,1,0
2026-08-03,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,78,2.0,1,0
2026-08-06,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,50,6.15,1,0
2026-08-06,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,68,6.15,1,0
2026-08-06,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,49,6.15,1,0
2026-08-08,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,32,6.41,1,0
2026-08-08,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,51,6.41,1,0
2026-08-08,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,31,6.41,1,0
2026-08-10,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,11,4.52,1,0
2026-08-10,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,34,4.52,1,0
2026-08-10,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,11,4.52,1,0
2026-08-14,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,0,13.66,1,1
2026-08-14,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,160,13.66,1,1
2026-08-14,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,0,13.66,1,1
2026-08-19,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,160,21.07,1,1
2026-08-19,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,141,21.07,1,0
2026-08-19,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,0,21.07,1,1
2026-08-21,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,0,20.84,1,1
2026-08-21,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,124,20.84,1,0
2026-08-21,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,0,20.84,1,1
2026-08-24,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,160,21.64,1,1
2026-08-24,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,0,21.64,1,1
2026-08-24,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,160,21.64,1,1
2026-08-27,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,134,21.81,1,0
2026-08-27,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,0,21.81,1,1
2026-08-27,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,136,21.81,1,0
2026-08-28,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,115,19.68,1,0
2026-08-28,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,0,19.68,1,1
2026-08-28,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,118,19.68,1,0
2026-08-30,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,BCG,92,21.0,1,0
2026-08-30,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Penta,0,21.0,1,1
2026-08-30,78268952.0,Babancha Health Post,Jahun,Jigawa,12.10148,9.76306,Measles,0,21.0,1,1
2026-08-01,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,BCG,97,2.08,1,0
2026-08-01,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Penta,96,2.08,1,0
2026-08-01,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Measles,100,2.08,1,0
2026-08-12,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,BCG,78,20.21,1,0
2026-08-12,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Penta,75,20.21,1,0
2026-08-12,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Measles,83,20.21,1,0
2026-08-22,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,BCG,0,19.88,1,1
2026-08-22,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Penta,160,19.88,1,1
2026-08-22,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Measles,0,19.88,1,1
2026-08-24,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,BCG,0,19.88,1,1
2026-08-24,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Penta,134,19.88,1,0
2026-08-24,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Measles,0,19.88,1,1
2026-08-27,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,BCG,0,21.43,1,1
2026-08-27,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Penta,114,21.43,1,0
2026-08-27,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Measles,0,21.43,1,1
2026-08-28,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,BCG,160,19.28,1,1
2026-08-28,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Penta,88,19.28,1,0
2026-08-28,14538657.0,Majawa Health Post,Kafin Hausa,Jigawa,12.15531,10.03186,Measles,160,19.28,1,1
2026-08-01,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,BCG,101,2.0,1,0
2026-08-01,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Penta,97,2.0,1,0
2026-08-01,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Measles,103,2.0,1,0
2026-08-07,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,BCG,90,20.61,1,0
2026-08-07,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Penta,0,20.61,1,1
2026-08-07,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Measles,0,20.61,1,1
2026-08-11,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,BCG,70,19.83,1,0
2026-08-11,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Penta,160,19.83,1,1
2026-08-11,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Measles,0,19.83,1,1
2026-08-14,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,BCG,0,21.34,1,1
2026-08-14,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Penta,139,21.34,1,0
2026-08-14,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Measles,0,21.34,1,1
2026-08-17,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,BCG,0,21.32,1,1
2026-08-17,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Penta,122,21.32,1,0
2026-08-17,78077117.0,Dumadumin Toka Health Clinic,Kafin Hausa,Jigawa,12.0865798,9.8967083,Measles,0,21.32,1,1
